"Come Together"
"6_sus4","4_sus4","6_sus4","4_sus4"
"6_sus4","4_sus4","6_sus4","4_sus4"
"6_1","4_1","6_1","4_1"
"6_1","4_1","6_1","4_1"
"6_maj","4_maj","6_maj","4_maj"
"6_maj","4_maj","6_maj","8_maj","4_maj"
"6_sus4","4_sus4","6_sus4","4_sus4"
"6_sus4","4_sus4","6_sus4","4_sus4"
"6_sus4","4_sus4","6_sus4","4_sus4"
"6_sus4","4_sus4","6_sus4","4_sus4"
"Carrie"
"12_sus2","1_maj","12_sus2","1_maj"
"4_maj","1_maj","12_maj","1_maj","4_maj","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"4_maj","1_maj","12_maj","1_maj","4_maj","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"4_maj","1_maj","12_maj","1_maj","12_5"
"1_min","1_min","1_min","9_maj"
"2_maj","12_sus4(,9)","1_sus4(,9)","1_min","1_min"
"1_min","1_min","1_min","9_maj"
"2_maj","12_sus4(,9)","1_sus4(,9)","2_9"
"12_sus2","1_maj","12_sus2","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"4_maj","1_maj","12_maj","1_maj","4_maj","1_maj"
"12_maj","9_maj","12_maj","9_maj"
"8_min","9_maj","1_min"
"1_min","1_min","1_min","9_maj"
"2_maj","12_sus4(,9)","1_sus4(,9)"
"1_min","1_min"
"1_min","1_min","1_min","9_maj"
"2_maj","9_sus4(,9)","12_sus4(,9)","1_min","1_min"
"1_min","1_min","1_min","9_maj"
"2_maj","12_sus4(,9)","1_sus4(,9)"
"2_maj","12_sus4(,9)","1_sus4(,9)","2_9"
"12_sus2","1_maj","12_sus2","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"Carrie"
"12_sus2","1_maj","12_sus2","1_maj"
"4_maj","1_maj","12_maj","1_maj","4_maj","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"4_maj","1_maj","12_maj","1_maj","4_maj","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"4_maj","1_maj","12_maj","1_maj","12_5"
"1_min","1_min","1_min","9_maj"
"2_maj","12_sus4(,9)","1_sus4(,9)","1_min","1_min"
"1_min","1_min","1_min","9_maj"
"2_maj","12_sus4(,9)","1_sus4(,9)","2_9"
"12_sus2","1_maj","12_sus2","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"4_maj","1_maj","12_maj","1_maj","4_maj","1_maj"
"12_maj","9_maj","12_maj","9_maj"
"8_min","9_maj","1_min"
"1_min","1_min","1_min","9_maj"
"2_maj","12_sus4(,9)","1_sus4(,9)"
"1_min","1_min"
"1_min","1_min","1_min","9_maj"
"2_maj","9_sus4(,9)","12_sus4(,9)","1_min","1_min"
"1_min","1_min","1_min","9_maj"
"2_maj","12_sus4(,9)","1_sus4(,9)"
"2_maj","12_sus4(,9)","1_sus4(,9)","2_9"
"12_sus2","1_maj","12_sus2","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"12_sus2","1_maj","12_sus2","1_maj"
"Caught Up In The Rapture"
"1_maj","4_maj","12_sus4(,9,13)","6_min"
"1_maj","4_maj","12_sus4(,9,13)","6_min"
"1_maj","5_min","6_maj","12_sus4(,9,13)"
"1_maj","5_min","6_maj","12_sus4(,9,13)"
"111(b3,,11,9)","5_7","10_min","8_min","6_maj"
"111(b3,,11,9)","5_7","10_min","8_sus4(,9)","8_sus4(,9)"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"1_maj","4_maj","12_sus4(,9,13)","6_min"
"1_maj","5_min","6_maj","12_sus4(,9,13)"
"1_maj","5_min","6_maj","12_sus4(,9,13)"
"111(b3,,11,9)","5_7","10_min","8_min","6_maj"
"111(b3,,11,9)","5_7","10_min","8_sus4(,9)","8_sus4(,9)"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"1_maj","4_maj","12_sus4(,9,13)","6_min"
"1_maj","4_maj","12_sus4(,9,13)","6_min"
"111(b3,,11,9)","5_7","10_min","8_min","6_maj"
"111(b3,,11,9)","5_7","10_min","8_sus4(,9)","8_sus4(,9)"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min",",","fadeout"
"10_min","10_min","6_maj","3_min"
"Caught Up In The Rapture"
"1_maj","4_maj","12_sus4(,9,13)","6_min"
"1_maj","4_maj","12_sus4(,9,13)","6_min"
"1_maj","5_min","6_maj","12_sus4(,9,13)"
"1_maj","5_min","6_maj","12_sus4(,9,13)"
"111(b3,,11,9)","5_7","10_min","8_min","6_maj"
"111(b3,,11,9)","5_7","10_min","8_sus4(,9)","8_sus4(,9)"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"1_maj","4_maj","12_sus4(,9,13)","6_min"
"1_maj","5_min","6_maj","12_sus4(,9,13)"
"1_maj","5_min","6_maj","12_sus4(,9,13)"
"111(b3,,11,9)","5_7","10_min","8_min","6_maj"
"111(b3,,11,9)","5_7","10_min","8_sus4(,9)","8_sus4(,9)"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"1_maj","4_maj","12_sus4(,9,13)","6_min"
"1_maj","4_maj","12_sus4(,9,13)","6_min"
"111(b3,,11,9)","5_7","10_min","8_min","6_maj"
"111(b3,,11,9)","5_7","10_min","8_sus4(,9)","8_sus4(,9)"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min"
"10_min","10_min","6_maj","3_min",",","fadeout"
"10_min","10_min","6_maj","3_min"
"City In The Sky"
"1_7","1_7","1_7","1_min"
"1_7","12_sus4","1_7","12_sus4"
"1_7","12_sus4","1_7","12_sus4"
"1_7","12_sus4","6_7","6_7"
"1_7","12_sus4","6_7","6_7"
"1_7","12_sus4"
"8_7","6_7","6_7","6_7"
"1_7","1_7","1_7","1_7(#9)"
"1_7","12_sus4","1_7","12_sus4"
"1_7","12_sus4","6_7","6_7"
"1_7","12_sus4","6_7","6_7"
"1_7","12_sus4"
"8_7","6_7","6_7","6_7"
"1_7","1_7","1_7","1_7(#9)"
"1_7","12_sus4","1_7","12_sus4"
"1_7","12_sus4","6_7","6_7"
"1_7","12_sus4","6_7","6_7"
"1_7","12_sus4"
"8_7","6_7","6_7","6_7"
"1_7","1_7","1_7","1_7"
"1_7","1_7","1_7","1_7"
"1_7","1_7"
"1_7","1_7","1_7","1_7"
"1_7","1_7","1_7","1_7"
"1_7","1_7","1_7","1_7"
"1_7","1_7","1_7","1_7"
"1_7","1_7","1_7"
"Cold Sweat - Part 1"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"12_7","4_7","12_7","4_7"
"12_7","4_7","12_7","4_7"
"12_7","4_7"
"6_7","6_9"
"1_maj","1_maj","1_maj","1_maj"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"12_7","4_7","12_7","4_7"
"12_7","4_7","12_7","4_7"
"12_7","4_7"
"6_7","6_9"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"Come And Get Your Love"
"1_1","1_1","1_maj","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj","1_maj","1_maj","1_maj","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"3_min","1_maj","3_min","1_maj"
"Country Road"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","1_maj"
"1_maj","1_maj","12_maj","12_maj"
"1_maj","1_maj","12_maj","12_maj"
"3_min","8_7"
"3_min","8_7"
"3_min","8_7"
"10_min","12_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","1_maj"
"1_maj","1_maj","12_maj","12_maj"
"1_maj","1_maj","12_maj","12_maj"
"3_min","8_7"
"3_min","8_7"
"3_min","8_7"
"10_min","12_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","1_maj"
"4_maj","4_maj","6_maj","1_maj"
"12_maj","12_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","1_maj"
"1_maj","1_maj","12_maj","12_maj"
"1_maj","1_maj","12_maj","12_maj"
"3_min","8_7"
"3_min","8_7"
"3_min","8_7"
"10_min","12_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","1_maj"
"1_maj","1_maj","12_maj","12_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"Cry Like A Baby"
"10_min","10_min","10_min","10_min"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"6_maj","6_maj","8_maj","1_maj"
"5_maj","5_maj"
"1_maj","6_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"6_maj","6_maj","8_maj","1_maj","1_maj"
"3_min","3_min","10_min","6_7"
"3_min","3_min","10_min","6_maj","6_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","5_maj","5_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"6_maj","6_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_7","1_maj","1_maj","1_maj"
"1_7","1_maj","1_maj","1_maj"
"1_7","1_maj","1_maj","1_maj"
"1_7","1_maj","1_maj","1_maj"
"Deeper Shade Of Soul"
"8_7","8_7","8_7","8_7"
"8_7","8_7","8_7","8_7"
"8_7","8_7","8_7","8_7"
"8_7","8_7","8_7","8_7"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","8_maj","1_maj","8_maj"
"8_7","8_7","8_7","8_7"
"8_7","8_7","8_7","8_7"
"8_7","8_7","8_7","8_7"
"8_7","8_7","8_7","8_7"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","4_maj","8_maj","12_maj"
"1_maj","4_maj","8_maj","12_maj"
"8_7","8_7","8_7","8_7"
"8_7","8_7","8_7","8_7"
"8_7","8_7","8_7","8_7"
"8_7","8_7","8_7","8_7"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","8_7","8_7","6_maj","1_maj","8_7","8_7","6_maj"
"1_maj","8_7","8_7","6_maj","1_maj","8_7","8_7","6_maj"
"1_maj","8_7","8_7","6_maj","1_maj","8_7","8_7","6_maj"
"1_maj","8_7","8_7","6_maj","1_maj","8_7","8_7","6_maj"
"1_maj","8_7","8_7","6_maj","1_maj"
"8_7(#9)","8_7(#9)","8_7(#9)","8_7(#9)"
"8_7(#9)","8_7(#9)","8_7(#9)","1_maj"
"8_7","8_7","8_7","8_7"
"8_7","8_7","8_7","8_7"
"8_7","8_7"
"Devil Woman"
"1_maj","6_maj","4_maj","1_maj"
"1_maj","6_maj","4_maj","1_maj"
"1_maj","6_maj","4_maj","1_maj"
"1_maj","6_maj","4_maj","1_maj"
"12_maj","1_min","12_maj","1_min"
"12_maj","1_min","9_maj","8_maj"
"1_min","1_min","1_min","9_maj"
"1_min","1_min","1_min","9_maj"
"1_maj","6_maj","4_maj","1_maj"
"1_maj","6_maj","4_maj","1_maj"
"1_maj","6_maj","4_maj","1_maj"
"12_maj","1_min","12_maj","1_min"
"12_maj","1_min","9_maj","8_maj"
"1_min","1_min","1_min","9_maj"
"1_min","1_min","1_min","9_maj"
"9_maj","12_maj","9_maj","12_maj"
"1_maj","6_maj","4_maj","1_maj"
"1_maj","6_maj","4_maj","1_maj"
"1_maj","6_maj","4_maj","1_maj"
"12_maj","1_min","12_maj","1_min"
"12_maj","1_min","9_maj","8_maj"
"1_min","1_min","1_min","9_maj"
"1_min","1_min","1_min","9_maj"
"1_min","1_min","1_min","9_maj"
"1_min","1_min","1_min","9_maj"
"1_min","1_min","1_min","9_maj"
"Don't Knock My Love - Pt. 1"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"4_maj","1_min","9_maj","6_min"
"4_maj","1_min","9_maj","6_min"
"1_min","1_min"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"4_maj","1_min","9_maj","6_min"
"4_maj","1_min","9_maj","6_min"
"4_7","4_7","4_7","4_7"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min",",","fadeout"
"1_min","1_min","1_min","1_min"
"Drivin' Wheel"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"8_maj","6_maj","8_maj","6_maj"
"8_maj","6_maj","8_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"8_maj","6_maj","8_maj","6_maj"
"8_maj","6_maj","8_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","1_maj"
"6_maj","6_maj","6_maj","6_maj"
"8_maj","8_maj","8_maj","8_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj"
"6_maj","6_maj","6_maj","6_maj"
"8_maj","8_maj","8_maj","8_maj"
"8_maj","8_maj","8_maj","8_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"6_1","1_1"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"8_min","8_min","12_maj","6_maj","12_maj","12_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"Drivin' Wheel"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"8_maj","6_maj","8_maj","6_maj"
"8_maj","6_maj","8_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"8_maj","6_maj","8_maj","6_maj"
"8_maj","6_maj","8_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","1_maj"
"6_maj","6_maj","6_maj","6_maj"
"8_maj","8_maj","8_maj","8_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj"
"6_maj","6_maj","6_maj","6_maj"
"8_maj","8_maj","8_maj","8_maj"
"8_maj","8_maj","8_maj","8_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"6_1","1_1"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"1_maj","1_maj","12_maj","6_maj"
"8_min","8_min","12_maj","6_maj","12_maj","12_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"1_maj","6_maj","1_maj","6_maj"
"Eight Days A Week"
"1_maj","3_maj","6_maj","1_maj"
"1_maj","3_maj","6_maj","1_maj"
"1_maj","3_maj","6_maj","1_maj"
"10_min","6_maj","10_min","3_maj"
"1_maj","3_maj","6_maj","1_maj"
"1_maj","3_maj","6_maj","1_maj"
"1_maj","3_maj","6_maj","1_maj"
"10_min","6_maj","10_min","3_maj"
"1_maj","3_maj","6_maj","1_maj"
"8_maj","8_maj","10_min","10_min"
"3_maj","3_maj","6_maj","8_maj"
"1_maj","3_maj","6_maj","1_maj"
"1_maj","3_maj","6_maj","1_maj"
"10_min","6_maj","10_min","3_maj"
"1_maj","3_maj","6_maj","1_maj"
"8_maj","8_maj","10_min","10_min"
"3_maj","3_maj","6_maj","8_maj"
"1_maj","3_maj","6_maj","1_maj"
"1_maj","3_maj","6_maj","1_maj"
"10_min","6_maj","10_min","3_maj"
"1_maj","3_maj","6_maj","1_maj"
"6_maj","1_maj","6_maj","1_maj"
"1_maj","3_maj","6_maj","1_maj"
"Every Little Thing She Does Is Magic"
"8_maj","8_maj","8_maj","8_maj"
"8_maj","8_maj","8_maj","8_maj"
"8_maj","8_maj","8_maj","8_maj"
"8_maj","8_maj","8_maj","8_maj"
"8_maj","8_maj","8_maj","8_maj"
"1_maj","1_maj","1_maj","1_maj"
"8_maj","1_maj","8_maj","1_maj"
"8_maj","1_maj","8_maj"
"9_9","12_maj","6_min","8_min","8_maj","8_maj"
"8_maj","8_maj","8_maj","8_maj"
"8_maj","8_maj","8_maj","8_maj"
"8_maj","8_maj","8_maj","8_maj"
"1_maj","1_maj","1_maj","1_maj"
"8_maj","1_maj","8_maj","1_maj"
"8_maj","1_maj","8_maj"
"9_9","12_maj","6_min","8_min","8_maj","8_maj"
"9_maj","4_maj","6_min","4_maj"
"6_sus4","4_maj","9_maj","4_maj"
"9_maj","12_maj","9_maj","12_maj"
"9_maj","12_maj","9_maj","12_maj"
"1_maj","1_maj"
"8_maj","1_maj","8_maj","1_maj"
"8_maj","1_maj","8_maj","1_maj"
"8_maj","1_maj","8_maj","1_maj"
"8_maj","1_maj","8_maj"
"9_9","12_maj","6_min","8_min"
"9_maj","12_maj","1_maj","1_maj"
"9_9","12_maj","6_min","8_min"
"9_maj","12_maj","1_maj","1_maj"
"9_9","12_maj","6_min","8_min"
"9_maj","12_maj","1_maj","1_maj"
"9_9","12_maj","6_min","8_min"
"9_maj","12_maj","1_maj","1_maj"
"9_9","12_maj","6_min","8_min"
"9_maj","12_maj","1_maj","1_maj"
"9_9","12_maj","6_min","8_min"
"9_maj","12_maj","1_maj","1_maj"
"1_maj","1_maj"
"9_9","12_maj","6_min","8_min"
"9_maj","12_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"Forever Man"
"1_sus4","1_sus4","1_sus4","1_sus4"
"1_sus4","1_sus4","1_sus4","1_sus4"
"9_maj","1_min","9_maj","1_min"
"9_maj","1_min","9_maj","1_min","9_maj"
"1_sus4","1_sus4","1_sus4","1_sus4"
"9_maj","1_min","9_maj","1_min"
"9_maj","1_min","9_maj","1_min","9_maj"
"1_sus4","1_sus4","1_sus4","1_sus4"
"9_maj","1_min","9_maj","1_min"
"9_maj","1_min","9_maj","1_min","9_maj"
"1_sus4","1_sus4","1_sus4","1_sus4"
"9_maj","1_min","9_maj","1_min"
"9_maj","1_min","9_maj","1_min"
"9_maj","1_min","9_maj","1_min"
"9_maj","1_min","9_maj","1_min"
"9_maj","1_min","9_maj","1_min"
"9_maj","1_min","9_maj","1_min"
"1_sus4","1_sus4","1_sus4","1_sus4"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"Get Ready"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"4_maj","9_7","6_min","12_maj"
"4_maj","9_7","6_min","12_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"4_maj","9_maj","6_min","12_maj"
"4_maj","9_maj","6_min","12_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"6_maj","6_maj","6_maj","9_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"4_maj","9_maj","6_min","12_maj"
"4_maj","9_maj","6_min","12_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"Give To Live"
"3_min","1_maj","6_maj","1_maj"
"3_min","1_maj","6_maj"
"8_maj","8_maj"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","5_min","10_min","8_maj"
"10_min"
"3_min","1_maj","6_maj","1_maj"
"3_min","1_maj","6_maj"
"8_maj","8_maj"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","5_min","10_min","8_maj"
"10_min","10_min"
"12_maj","6_maj","1_maj","8_maj"
"12_maj","6_maj"
"8_maj","8_maj","1_maj"
"3_min","1_maj","6_maj","1_maj"
"3_min","1_maj","6_maj","6_maj"
"8_maj","8_maj"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","5_min","1_maj","8_maj"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","8_maj","1_maj","8_maj"
"1_maj","8_maj","1_maj","8_maj"
"1_maj"
"Happy Jack"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj"
"1_maj","1_maj"
"1_maj","1_maj"
"1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj"
"1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"6_maj","6_maj","8_maj","8_maj"
"6_maj","6_maj","8_maj","8_maj"
"8_maj","8_maj","8_maj","8_maj"
"1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj"
"1_maj","1_maj"
"8_maj","8_maj","1_maj","1_maj"
"8_maj","8_maj","1_maj","1_maj"
"8_maj","8_maj","1_maj","1_maj"
"8_maj","8_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj"
"1_maj","1_maj"
"8_maj","8_maj","1_maj","1_maj"
"8_maj","8_maj","1_maj","1_maj"
"6_maj","6_maj","8_maj","1_maj"
"6_maj","6_maj"
"8_maj","8_maj","8_maj","8_maj"
"8_maj","8_maj","8_maj","8_maj"
"6_maj","6_maj","8_maj","8_maj"
"6_maj","6_maj","8_maj","8_maj"
"8_maj","8_maj","8_maj","8_maj"
"1_maj","1_maj"
"1_maj","1_maj","1_maj","1_maj"
"1_maj","1_maj"
"1_maj","1_maj"
"1_maj"
"Heart Full of Soul"
"1_min","1_min","1_min","1_min"
"1_min","6_maj","9_maj","4_maj"
"1_min","6_maj","9_maj","4_maj"
"1_min","6_maj","9_maj","4_maj"
"1_min","6_maj","9_maj","4_maj"
"1_maj","4_maj","1_maj","9_maj"
"1_maj","8_maj","6_maj"
"1_min","1_min","1_min","1_min"
"1_min","6_maj","9_maj","4_maj"
"1_min","6_maj","9_maj","4_maj"
"1_maj","4_maj","1_maj","9_maj"
"1_maj","8_maj","6_maj"
"1_min","1_min","1_min","1_min"
"1_min","6_maj","9_maj","4_maj"
"1_min","6_maj","9_maj","4_maj"
"1_min","6_maj","9_maj","4_maj"
"1_min","6_maj","9_maj","4_maj"
"1_maj","4_maj","1_maj","9_maj"
"1_maj","8_maj","6_maj"
"1_min","1_min","1_min","1_min"
"1_min","1_min","1_min","1_min"
"12_min","7_maj","12_min","7_maj"
"4_min","6_min","12_min","12_min"
"6_maj","8_maj","10_min","1_maj"
"6_maj","8_maj","5_min","5_min"
"6_maj","6_maj","8_maj","8_maj"
"Hey You! Get Off My Mountain"
"8_11","5_min","8_11","5_min"
"8_11","5_min","8_11","5_min"
"8_11","5_min","8_11","8_11"
"8_maj"
"1_maj","1_maj","8_11","8_11"
"1_maj","1_maj","8_11","8_11"
"8_11","5_min","8_11","5_min"
"8_11","5_min","6_maj","8_11"
"8_11","5_min","8_11","5_min"
"8_11","5_min","8_11","8_11"
"8_11","8_11","8_1"
"1_maj","1_maj","8_11","8_11"
"1_maj","1_maj","8_11","8_11"
"8_11","5_min","8_11","5_min"
"8_11","5_min","6_maj","8_11"
"8_11","5_min","8_11","5_min"
"8_11","5_min","8_11","5_min"
"8_11","5_min","8_11","5_min"
"How Blue Can You Get"
"1_7","6_7","1_7","8_7"
"1_7","6_7","1_7","1_7"
"6_7","6_7","1_7","1_7"
"8_7","6_7","1_7","8_7"
"1_7","6_7","1_7","1_7"
"6_7","6_7","1_7","1_7"
"8_7","6_7","1_7","8_7"
"1_7","1_7","1_7","1_7"
"1_7","1_7","1_7","1_7"
"8_7","6_7","1_7","1_7"
"8_7","6_7","1_7","8_7","1_9"
"Human Nature"
"6_maj","4_maj"
"6_maj","4_maj"
"6_maj","6_maj","6_maj","6_maj"
"6_maj","6_maj","6_maj","3_min"
"6_maj","6_maj","6_maj","6_maj"
"6_maj","6_maj","6_maj","3_min"
"6_maj","1_maj"
"6_maj","3_min"
"6_maj","1_maj"
"6_maj","3_min"
"6_maj","6_maj","6_maj","6_maj"
"6_maj","6_maj","6_maj","3_min"
"6_maj","1_maj"
"6_maj","3_min"
"6_maj","1_maj"
"6_maj","3_min","3_min","3_min"
"3_min","8_sus4(,9,13)"
"6_maj","4_maj"
