 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:7 ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:7 ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 0:maj ,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
Always on My Mind,,,,,,,,,,,,,,,,
 N , N ,,,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
 0:maj . . 8_maj , 0:maj . . 8_maj ,,,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 3_maj ,,,,,,,,,,,,,
 0:maj , 1_maj , 0:maj 1_maj/3 , 3_min 1_maj ,,,,,,,,,,,,,
 8_maj , 1_maj , 0:maj 8_maj , 4_maj 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 3_maj ,,,,,,,,,,,,,
 0:maj , 1_maj , 0:maj 1_maj/3 , 3_min 1_maj ,,,,,,,,,,,,,
 8_maj , 1_maj , 0:maj 8_maj , 4_maj 0:maj ,,,,,,,,,,,,,
 1_maj 8_maj/3 , 10_min 8_maj , 0:maj 1_maj/3 , 3_min 8_maj ,,,,,,,,,,,,,
 1_maj 8_maj/3 , 10_min 8_maj , 0:maj 1_maj/3 , 3_min 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
 0:maj , 1_maj , 0:maj 1_maj/3 , 3_min 1_maj ,,,,,,,,,,,,,
 8_maj , 1_maj , 0:maj 8_maj , 4_maj 0:maj ,,,,,,,,,,,,,
 1_maj 8_maj/3 , 10_min 8_maj , 0:maj 1_maj/3 , 3_min 8_maj ,,,,,,,,,,,,,
 1_maj 8_maj/3 , 10_min 8_maj , 0:maj 1_maj/3 , 3_min 8_maj ,,,,,,,,,,,,,
 8_maj , 1_maj , 0:maj 8_maj , 1_maj ,,,,,,,,,,,,,
 8_maj , 1_maj , 0:maj 8_maj , 1_maj ,,,,,,,,,,,,,
 8_maj , 1_maj , 0:maj 8_maj , 4_maj 0:maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 10_min 8_maj6 , 0:maj . . 8_maj ,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
Amanda,,,,,,,,,,,,,,,,
 1_maj 1_sus4 , 1_maj 1_sus4 ,,,,,,,,,,,,,,,
 1_maj 1_sus4 , 1_maj 10_min7 , 5_min7 , 0:maj 1_maj/3 , 3_min7 1_maj , 8_maj , 8_maj ,,,,,,,,,,
 1_maj 1_sus4 , 1_maj 10_min7 , 5_min7 , 0:maj 1_maj/3 , 3_min7 1_maj , 8_maj , 8_maj ,,,,,,,,,,
 10_min 3_min , 8_maj , 10_min 3_min , 8_maj ,,,,,,,,,,,,,
 10_min 3_min , 8_maj , 0:sus2(#11) , N ,,,,,,,,,,,,,
 1_maj 1_sus4 , 1_maj 10_min7 , 5_min7 , 0:maj 1_maj/3 , 3_min7 1_maj , 8_maj ,,,,,,,,,,,
 1_maj 1_sus4 , 1_maj 10_min7 , 5_min7 , 0:maj 1_maj/3 , 3_min7 1_maj , 8_maj , 8_maj ,,,,,,,,,,
 10_min 3_min , 8_maj , 10_min 3_min , 8_maj ,,,,,,,,,,,,,
 10_min 3_min , 8_maj , 10_min 3_min , 8_maj ,,,,,,,,,,,,,
 10_min 3_min , 8_maj ,,,,,,,,,,,,,,,
 10_maj , 8_maj6(9) , 10_maj , 8_maj6(9) ,,,,,,,,,,,,,
 10_maj , 8_maj6(9) , 10_maj , 8_maj6(9) ,,,,,,,,,,,,,
 0:maj 8_maj , 1_maj 8_maj/3 10_min 8_maj , 0:maj 5_min 3_min 1_maj , 8_maj 8_sus4/b7 , 5_min 8_maj/5 ,,,,,,,,,,,,
 1_maj 1_sus4 , 1_maj 10_min7 , 5_min7 , 3_min 3_min7/b7 , 8_maj ,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
 12_maj 11_min7 , 9_min7 , 9_min7 11_min7 12_maj 2_sus4(b7) , 9_min7 11_min7 12_maj 2_sus4(b7) ,,,,,,,,,,,,,
 7_maj ,,,,,,,,,,,,,,,,
 1_maj 3_7 , 8_maj , 1_maj , 3_7 ,,,,,,,,,,,,,
 8_maj , 1_maj 3_7 , 8_maj , 8_maj ,,,,,,,,,,,,,
 8_maj , 1_maj , 3_7 10_7 , 3_7 ,,,,,,,,,,,,,
 8_maj , 1_maj 3_7 , 8_maj , 8_maj ,,,,,,,,,,,,,
 8_maj 10_min7 , 1_maj 3_7 , 8_maj , 8_maj ,,,,,,,,,,,,,
 1_maj 3_7 , 8_maj , 1_maj 3_7 , 8_maj ,,,,,,,,,,,,,
 1_maj 12_min7 , 10_min7 , 10_min7 12_min7 1_maj 3_sus4(b7) , 10_min7 12_min7 1_maj 3_sus4(b7) ,,,,,,,,,,,,,
 8_maj 8_maj/3 ," 1_maj 3_sus4(b7,9) ", 8_maj ,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
Catch My Fall,,,,,,,,,,,,,,,,
 N , N , N , N ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 8_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 10_min , 3_maj , 10_min , 3_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 8_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 10_min , 3_maj , 10_min , 3_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 10_min , 3_maj , 10_min , 3_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 0:maj , 0:maj , 8_maj , 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 8_maj ,,,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 8_maj ,", fadeout",,,,,,,,,,,,
 1_maj , 8_maj , 0:maj , 8_maj ,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
Comin' Home Baby,,,,,,,,,,,,,,,,
 1_5 , 1_5 , 1_5 , 1_5 ,,,,,,,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,,,,,,,
 11_7 , 11_7 , 1_min , 1_min ,,,,,,,,,,,,,
 4_maj , 3_maj 2_maj , 1_min , 1_min ,,,,,,,,,,,,,
 1_min6 , 1_min6 , 1_min6 , 1_min6 ,,,,,,,,,,,,,
 11_7 , 11_7 , 1_min6 , 1_min6 ,,,,,,,,,,,,,
 4_maj , 3_maj 2_maj , 1_min , 1_min ,,,,,,,,,,,,,
 1_maj6(7) , 1_maj6(7) , 1_maj6(7) , 1_minmaj7 ,,,,,,,,,,,,,
 11_7 , 11_7 , 1_min , 1_min ,,,,,,,,,,,,,
 4_maj , 3_maj 2_maj , 1_min , 1_min ,,,,,,,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,,,,,,,
 11_7 , 11_7 , 1_min , 1_min ,,,,,,,,,,,,,
 4_maj , 3_maj 2_maj , 1_min , 1_min ,,,,,,,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,,,,,,,
 11_7 , 11_7 , 1_min , 1_min ,,,,,,,,,,,,,
 4_maj , 3_maj 2_maj , 1_min , 1_min ,,,,,,,,,,,,,
 1_min6 , 1_min6 , 1_min6 , 1_min6 ,,,,,,,,,,,,,
 11_7 , 11_7 , 1_min6 , 1_min6 ,,,,,,,,,,,,,
 4_maj , 3_maj 2_maj , 1_min , 1_min ,,,,,,,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,,,,,,,
 11_7 , 11_7 , 1_min , 1_min ,,,,,,,,,,,,,
 4_maj , 3_maj 2_maj , 1_min , 1_min ,,,,,,,,,,,,,
 1_min , 1_min , 1_min , 1_min ,", fadeout",,,,,,,,,,,,
 1_min , 1_min , 1_min , 1_min ,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
Cry Softly Lonely One,,,,,,,,,,,,,,,,
 1_maj , 1_maj , 1_maj , &pause ,,,,,,,,,,,,,
 1_maj , 1_maj , 1_maj ,,,,,,,,,,,,,,
 3_min , 3_min , 3_min ,,,,,,,,,,,,,,
 8_maj , 8_maj , 8_maj ,,,,,,,,,,,,,,
 1_maj , 1_maj ,,,,,,,,,,,,,,,
 1_maj , 1_maj , 0:maj , 0:maj , 3_7 , 3_7 , 8_maj 3_min7 , 8_maj ,,,,,,,,,
 1_maj , 1_maj , 11_maj , 11_maj , 1_maj , 1_maj , 5_min , B:min , 0:maj , G:maj , G:maj , 0:maj , 0:maj , 8_maj , 8_maj , G:maj , (2/4) G:maj 
 1_maj , 1_maj , 3_min , 3_min , 0:maj , 0:maj , 8_maj , 8_maj , G:maj 0:maj , G:maj , G:maj ,,,,,,
 1_maj , 1_maj , 1_maj ,,,,,,,,,,,,,,
 3_min , 3_min , 3_min ,,,,,,,,,,,,,,
 8_maj , 8_maj , 8_maj ,,,,,,,,,,,,,,
 1_maj , 1_maj ,,,,,,,,,,,,,,,
 1_maj , 1_maj , 0:maj , 0:maj , 3_7 , 3_7 , 8_maj 3_min7 , 8_maj ,,,,,,,,,
 1_maj , 1_maj , 11_maj , 11_maj , 1_maj , 1_maj , 0:maj6 , 0:maj6 , 0:maj , 8_maj , 8_maj , 8_maj , 0:maj 8_maj , 8_maj 0:maj , 8_maj , 2:maj ,
 1_maj , 0:maj , 0:maj , 0:maj , N , N ,,,,,,,,,,,
 1_maj , (2/4) 1_maj , 1_maj , 1_maj ,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
Dirty Water,,,,,,,,,,,,,,,,
" 8_sus4(b7,9) ",,,,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 10_min , 10_min , 9_maj , 9_maj ,,,,,,,,,,,,,
 10_min , 10_min , 9_maj , 9_maj ,,,,,,,,,,,,,
 10_min , 10_min , 9_maj , 9_maj ,,,,,,,,,,,,,
 10_min , 10_min , 9_maj , 9_maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 10_min , 10_min , 9_maj , 9_maj ,,,,,,,,,,,,,
 10_min , 10_min , 9_maj , 9_maj ,,,,,,,,,,,,,
 10_min , 10_min , 9_maj , 9_maj ,,,,,,,,,,,,,
 10_min , 10_min , 9_maj , 9_maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_11 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_11 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_11 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_11 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
 1_maj , 1_maj , 8_min7 , 0:maj ,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
Does Anybody Really Know What Time It Is,,,,,,,,,,,,,,,,
 1_maj13 8_min9 , 1_maj13 9_maj13 ," 5_sus4(b7,9) ",,,,,,,,,,,,,,
 4_maj13 2_13 , 11_maj9/11 1_maj13 ," 12_sus4(b7,9) ",,,,,,,,,,,,,,
 (5/8) 11_maj , (5/8) 1_maj , (5/8) 11_maj , (5/8) 1_maj ,,,,,,,,,,,,,
 (5/8) 11_maj , (5/8) 1_maj , (3/8) 9_maj(b9) , (3/8) 9_maj(b9) ,,,,,,,,,,,,,
 (3/8) 9_maj7(#11) , (3/8) 9_maj7(#11) , 9_maj7(#11) ,,,,,,,,,,,,,,
 1_maj7 , 0:maj13 , 1_maj7 , 0:maj13 ,,,,,,,,,,,,,
 1_maj7 , 0:maj13 , 1_maj7 , 0:maj13 ,,,,,,,,,,,,,
 8_maj 10_min7 , 11_maj6 10_min7 ,,,,,,,,,,,,,,,
 1_maj , 11_maj , 4_maj7 , 9_maj13 ,,,,,,,,,,,,,
 4_maj7 , 9_maj13 , 4_maj7 , 9_maj13 , 9_maj13 , 9_maj13 ,,,,,,,,,,,
 8_maj 10_min7 , 11_maj6 10_min7 ,,,,,,,,,,,,,,,
 1_maj7 , 0:maj13 , 1_maj7 , 0:maj13 ,,,,,,,,,,,,,
 1_maj7 , 0:maj13 , 1_maj7 , 0:maj13 ,,,,,,,,,,,,,
 1_maj , 11_maj , 4_maj7 , 9_maj13 ,,,,,,,,,,,,,
 4_maj7 , 9_maj13 , 4_maj7 , 9_maj13 , 9_maj13 , 9_maj13 ,,,,,,,,,,,
 8_maj 10_min7 , 11_maj6 10_min7 ,,,,,,,,,,,,,,,
 1_maj7 , 0:maj13 , 1_maj7 , 0:maj13 ,,,,,,,,,,,,,
 1_maj7 , 0:maj13 , 1_maj7 , 0:maj13 ,,,,,,,,,,,,,
 1_maj , 11_maj , 4_maj7 , 9_maj13 ,,,,,,,,,,,,,
 4_maj7 , 9_maj13 , 4_maj7 , 9_maj13 , 9_maj13 , 9_maj13 ,,,,,,,,,,,
 8_maj 10_min7 , 11_maj6 10_min7 ,,,,,,,,,,,,,,,
 1_maj7 , 0:maj13 , 1_maj7 , 0:maj13 ,,,,,,,,,,,,,
 1_maj7 , 0:maj13 , 1_maj7 , 0:maj13 ,,,,,,,,,,,,,
 8_maj 10_min7 , 11_maj6 10_min7 ,,,,,,,,,,,,,,,
 1_maj7 , 0:maj13 , 1_maj7 , 0:maj13 ,,,,,,,,,,,,,
 1_maj7 , 0:maj13 , 1_maj7 , 0:maj13 ,,,,,,,,,,,,,
 11_maj 4_maj7 , 9_maj7 11_maj , 1_maj7 ,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
Don Gibson,,,,,,,,,,,,,,,,
 1_maj . . . , 1_maj . . . ,,,,,,,,,,,,,,,
 1_maj . . . , 1_maj . . . , 8_7 . . . , 8_7 . . . ,,,,,,,,,,,,,
 1_maj . . . , 1_maj . . . , 10_min . . . , 10_min . . . , 0:maj . . . , 0:maj . . . , 8_7 . . . , 8_7 . . . ,,,,,,,,,
 1_maj . . . , 1_maj . . . , 10_min . . . , 10_min . . . , 0:maj . . . , 0:maj . . . , 8_7 . . . , 8_7 . . . ,,,,,,,,,
 1_maj . . . , 1_maj . . . , 8_7 . . . , 8_7 . . . , 1_7 . . . , 1_7 . . . , 0:maj . . . , 0:maj . . . ,,,,,,,,,
 1_maj . . . , 1_maj . . . , 8_7 . . . , 8_7 . . . , 1_maj . . . , 1_maj . . . , 0:maj . . . , 8_7 . . . ,,,,,,,,,
 1_maj . . . , 1_maj . . . , 10_min . . . , 10_min . . . , 0:maj . . . , 0:maj . . . , 8_7 . . . , 8_7 . . . ,,,,,,,,,
 1_maj . . . , 1_maj . . . , 10_min . . . , 10_min . . . , 0:maj . . . , 0:maj . . . , 8_7 . . . , 8_7 . . . ,,,,,,,,,
 1_maj . . . , 1_maj . . . , 8_7 . . . , 8_7 . . . , 1_7 . . . , 1_7 . . . , 0:maj . . . , 0:maj . . . ,,,,,,,,,
 1_maj . . . , 1_maj . . . , 8_7 . . . , 8_7 . . . , 1_maj . . . , 1_maj . . . , 1_7 . . . , G:7 . . . ,,,,,,,,,
 0:maj . . . , 0:maj . . . , 1_maj . . . , 1_7 . . . , 0:maj . . . , 0:maj . . . , 5_7 . . . , B:7 . . . ,,,,,,,,,
 1_maj . . . , 1_maj . . . , 10_min . . . , 10_min . . . , 0:maj . . . , 0:maj . . . , 8_7 . . . , 8_7 . . . ,,,,,,,,,
 1_maj . . . , 1_maj . . . , 10_min . . . , 10_min . . . , 0:maj . . . , 0:maj . . . , 8_7 . . . , 8_7 . . . ,,,,,,,,,
 1_maj . . . , 1_maj . . . , 8_7 . . . , 8_7 . . . , 1_7 . . . , 1_7 . . . , 0:maj . . . , 0:maj . . . ,,,,,,,,,
 1_maj . . . , 1_maj . . . , 8_7 . . . , 8_7 . . . , 1_maj . . . , 1_maj . . . , 0:maj . . . , 8_7 . . . ,,,,,,,,,
 1_maj . . . , 1_maj . . . , 0:maj . . . , 8_7 . . . ,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
Every Time I Think Of You,,,,,,,,,,,,,,,,
 1_maj , 1_maj ,,,,,,,,,,,,,,,
 1_maj , 0:min , 0:maj , 1_maj 8_maj/3 ,,,,,,,,,,,,,
 10_min , 5_min , 8_min7 , 9_maj ,,,,,,,,,,,,,
 1_maj , 0:min , 0:maj , 1_maj 8_maj/3 ,,,,,,,,,,,,,
 10_min , 5_min , 8_min7 , 9_maj ,,,,,,,,,,,,,
 4_maj , 8_min7 , 9_maj , 9_maj ,,,,,,,,,,,,,
 7_maj , 11_min7 , 12_maj , 12_maj ,,,,,,,,,,,,,
 4_maj , 9_min , 4_maj , 9_min ,,,,,,,,,,,,,
 4_maj , 9_min , 1_maj , 1_maj ,,,,,,,,,,,,,
 1_maj , 0:min , 0:maj , 1_maj 8_maj/3 ,,,,,,,,,,,,,
 10_min , 5_min , 0:maj , 8_maj ,,,,,,,,,,,,,
 1_maj , 0:min , 0:maj , 1_maj 8_maj/3 ,,,,,,,,,,,,,
 10_min , 5_min , 0:maj , 8_maj ,,,,,,,,,,,,,
 4_maj , 8_min7 , 9_maj , 9_maj ,,,,,,,,,,,,,
 7_maj , 11_min7 , 12_maj , 12_maj ,,,,,,,,,,,,,
 4_maj , 9_min , 4_maj , 9_min ,,,,,,,,,,,,,
 4_maj , 9_min , 1_maj , 1_maj ,,,,,,,,,,,,,
 1_maj , 0:min , 0:maj , 1_maj 8_maj/3 ,,,,,,,,,,,,,
 10_min , 5_min , 0:maj , 8_maj ,,,,,,,,,,,,,
 1_maj , 0:min , 0:maj , 1_maj 8_maj/3 ,,,,,,,,,,,,,
 10_min , 5_min , 0:maj , 8_maj ,,,,,,,,,,,,,
 4_maj , 8_min7 , 9_maj , 9_maj ,,,,,,,,,,,,,
 7_maj , 11_min7 , 12_maj , 12_maj ,,,,,,,,,,,,,
 1_maj , 0:min , 1_maj , 0:min ,,,,,,,,,,,,,
 1_maj , 0:min , 1_maj , 0:min ,,,,,,,,,,,,,
 1_maj , 0:min , 1_maj , 0:min ,,,,,,,,,,,,,
 1_maj , 0:min , 1_maj , 0:min ,,,,,,,,,,,,,
 1_maj , 0:min , 1_maj , 0:min ,,,,,,,,,,,,,
 1_maj , 0:min , 1_maj , 0:min ,,,,,,,,,,,,,
 1_maj , 0:min , 1_maj , 0:min ,,,,,,,,,,,,,
 1_maj , 0:min , 1_maj , 0:min ,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
Everybody Loves Me but You,,,,,,,,,,,,,,,,
 0:maj7 0:maj6 , 11_7(#11) 11_7 , 1_maj7 , 1_maj7 . . 2_dim ,,,,,,,,,,,,,
 8_7/5 , 8_7/5 , 1_maj , 1_maj ,,,,,,,,,,,,,
 8_7 8_7/5 , 8_7 , 1_maj , 1_maj ,,,,,,,,,,,,,
 10_min , 5_maj , 10_min , 0:maj7 0:maj6 ,,,,,,,,,,,,,
 8_7 , 8_7 , 1_maj 0:maj , 1_maj ,,,,,,,,,,,,,
 10_min , 5_maj , 10_min , 0:maj7 0:maj6 ,,,,,,,,,,,,,
 8_7 , 8_7 , 1_maj 0:maj , 1_maj . . 2_dim ,,,,,,,,,,,,,
 8_7 8_7/5 , 8_7 8_7/5 , 1_maj , 1_maj ,,,,,,,,,,,,,
 8_7 8_7/5 , 8_7 , 1_maj , 1_maj ,,,,,,,,,,,,,
 10_min , 5_maj , 10_min , 0:maj7 0:maj6 ,,,,,,,,,,,,,
 8_7 , 8_7 , 1_maj 1_maj/3 0:maj . , 1_maj ,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
Evil Ways,,,,,,,,,,,,,,,,
 1_min 0:7 , x20,,,,,,,,,,,,,,,
 8_7 , 8_7 ,,,,,,,,,,,,,,,
 1_min 0:7 , x16,,,,,,,,,,,,,,,
 8_7 , 8_7 ,,,,,,,,,,,,,,,
 1_min 0:7 , x12,,,,,,,,,,,,,,,
 1_min 0:7 , x14,,,,,,,,,,,,,,,
 1_min 0:7 , 0:7 , x2,,,,,,,,,,,,,,
 1_min 0:7 , x12,,,,,,,,,,,,,,,
 8_7 , 8_7 ,,,,,,,,,,,,,,,
 1_min 0:7 , x32,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,
Frankenstein,,,,,,,,,,,,,,,,
 1_5 . . 4_maj , 1_5 , 1_5 . . 4_maj , 1_5 ,,,,,,,,,,,,,
 1_min7 , 1_min7 , 4_7(#9) 9_7 , 8_min(11) 1_7(#9) ,,,,,,,,,,,,,
 0:7(#9) 11_maj/5 , 0:7(#9) 11_maj/5 ,,,,,,,,,,,,,,,
 1_min7/5 8_min7 , 1_min7/5 8_min9 ,,,,,,,,,,,,,,,
 1_min7 , 1_min7 0:7 ,,,,,,,,,,,,,,,
 9_maj/b7 1_min/5 ," 9_maj(9,#11) 0:7/3 ",,,,,,,,,,,,,,,
 1_5 . . 4_maj , 1_5 , 1_5 . . 4_maj , 1_5 ,,,,,,,,,,,,,
 1_min7 0:maj , 1_min9 0:7 , 1_min7 0:7 , 1_min7 0:7 ,,,,,,,,,,,,,
 1_min7 0:7 , 1_min7 0:7 , 1_min7 0:7 , 1_min7 0:7 ,,,,,,,,,,,,,
 1_min7 3_min7 4_maj 5_dim , 0:maj6 0:9 ,,,,,,,,,,,,,,,
" (9/4) 1_sus4(b7) 3_min7 4_maj6 0:7(#9) 8_min7 0:maj6/3 11_maj 1_sus4(b7,9) 0:maj6 ", &pause ,,,,,,,,,,,,,,,
 1_min7 , 1_min7 , 1_min7 , 1_min7 ,,,,,,,,,,,,,
 1_min7 , 1_min7 , 1_min7 0:maj/5 , 1_min 0:maj/5 ,,,,,,,,,,,,,
 1_min7 0:maj/5 , 1_min 0:maj/5 , 1_min7 0:maj/5 , 1_min 0:maj/5 , 1_min7 ,,,,,,,,,,,,
